ProductoID,ProductoNombre,ProductoPrecio,ProductoStock,UnidaMedidaID,ProductoStatus
CIHP1VV22AL,TINTA HP BOTE GT53 1VV22AL NEGRO HP SMART TANK 519 (4 000 PAG),185,95,Pza,VERDADERO
CIHP3ED67A,TINTA HP LF 712 3ED67A CIAN DESIGNJET T210 / T230 29ML,755,5,Pza,VERDADERO
CIHP3ED68A,TINTA HP LF 712 3ED68A MAGENTA DESIGNJET T210 / T230 29ML,755,2,Pza,VERDADERO
CIHP3ED70A,TINTA HP LF 712 3ED70A NEGRO DESIGNJET T210 / T230 38ML,908,12,Pza,VERDADERO
CIHP3ED71A,TINTA HP LF 712 3ED71A NEGRO DESIGNJET T210 / T230 80ML,1471,5,Pza,VERDADERO
CIHP3ED77A,TINTA HP LF 712 3ED77A CIAN DESIGNJET T210 / T230 29ML (3-PACK),1606,6,Pza,VERDADERO
CIHP3ED78A,TINTA HP LF 712 3ED78A MAGENTA DESIGNJET T210 / T230 29ML (3-PACK),1606,9,Pza,VERDADERO
CIHP3ED79A,TINTA HP LF 712 3ED79A AMARILLO DESIGNJET T210 / T230 29ML (3-PACK),1606,8,Pza,VERDADERO
CIHP3JA50AL,TINTA HP 964 3JA50AL CIAN OFFICEJET (700 PAG) OfficeJet Pro 9010 9016 9018 9020,479,41,Pza,VERDADERO
CIHP3JA51AL,TINTA HP 964 3JA51AL MAGENTA OFFICEJET (700 PAG) OfficeJet Pro 9010 9016 9018 9020,479,53,Pza,VERDADERO
CIHP3JA52AL,TINTA HP 964 3JA52AL AMARILLO OFFICEJET (700 PAG) OfficeJet Pro 9010 9016 9018 9020,479,56,Pza,VERDADERO
CIHP3JA53AL,TINTA HP 964 3JA53AL NEGRO OFFICEJET (1 000 PAG) OfficeJet Pro 9010 9016 9018 9020,603,55,Pza,VERDADERO
CIHP3JA54AL,TINTA HP 964XL 3JA54AL CIAN OFFICEJET (1 600 PAG) OfficeJet Pro 9010 9016 9018 9020,767,100,Pza,VERDADERO
CIHP3JA55AL,TINTA HP 964XL 3JA55AL MAGENTA OFFICEJET (1 600 PAG) OfficeJet Pro 9010 9016 9018 9020,767,56,Pza,VERDADERO
CIHP3JA56AL,TINTA HP 964XL 3JA56AL AMARILLO OFFICEJET (1 600 PAG) OfficeJet Pro 9010 9016 9018 9020,767,94,Pza,VERDADERO
CIHP3JA57AL,TINTA HP 964XL 3JA57AL NEGRO OFFICEJET (2 000 PAG) OfficeJet Pro 9010 9016 9018 9020,845,100,Pza,VERDADERO
CIHP3YM78AL,TINTA HP 667 3YM78AL TRICOLOR DESKJET INK ADVANTAGE 2374 (100 PAG),221,84,Pza,VERDADERO
CIHP3YM79AL,TINTA HP 667 3YM79AL NEGRO DESKJET INK ADVANTAGE 2374 (120 PAG),221,100,Pza,VERDADERO
CIHP3YM80AL,TINTA HP 667 XL 3YM80AL TRICOLOR DESKJET INK ADVANTAGE 2374 (330 PAG),590,58,Pza,VERDADERO
CIHP3YM81AL,TINTA HP 667 XL 3YM81AL NEGRO DESKJET INK ADVANTAGE 2374 (480 PAG),618,100,Pza,VERDADERO
CIHPB3P19A,TINTA HP LF 727 B3P19A CYAN DesignJet T1500 /T2500/T920 130ML,2227,2,Pza,VERDADERO
CIHPB3P20A,TINTA HP LF 727 B3P20A MAGENTA DesignJet T1500 /T2500/T920 130ML,2227,2,Pza,VERDADERO
CIHPB3P21A,TINTA HP LF 727 B3P21A AMARILLO DesignJet T1500 /T2500/T920 130ML,2227,2,Pza,VERDADERO
CIHPB3P22A,TINTA HP LF 727 B3P22A NEGRO MATE DesignJet T1500 /T2500/T920 130ML,2227,2,Pza,VERDADERO
CIHPC1Q10A,CABEZAL Y KIT DE REEMPLAZO HP LF 711 C1Q10A DESIGNJET,5683,5,Pza,VERDADERO
CIHPC2P05AL,TINTA HP 62 XL C2P05AL NEGRO ALTA CAPACIDAD ( 600 PAG ),1080,15,Pza,VERDADERO
CIHPC2P07AL,TINTA HP 62 XL C2P07AL TRICOLOR OfficeJet 20 (415 PAG),1121,17,Pza,VERDADERO
CIHPC2P23AL,TINTA HP 934XL C2P23AL NEGRO Officejet Pro 6830/6230 ALTO RENDIMIENTO (1 000 PAG),936,21,Pza,VERDADERO
CIHPC2P24AL,TINTA HP 935XL C2P24AL CYAN Officejet Pro 6830/6230 ALTO RENDIMIENTO (825 PAG),582,5,Pza,VERDADERO
CIHPC2P25AL,TINTA HP 935XL C2P25AL MAGENTA Officejet Pro 6830/6230 ALTO RENDIMIENTO (825 PAG),582,14,Pza,VERDADERO
CIHPC2P26AL,TINTA HP 935XL C2P26AL AMARILLO Officejet Pro 6830/6230 ALTO RENDIMIENTO (825 PAG),582,10,Pza,VERDADERO
CIHPC8765W,TINTA HP 94 C8765WL NEGRO DJ 6540/6840 (480 PAG),935,5,Pza,VERDADERO
CIHPC8766W,TINTA HP 95 C8766WL TRICOLOR DJ 6540/6840 (330 PAG),1116,5,Pza,VERDADERO
CIHPC9351AL,TINTA HP 21 C9351AL NEGRO OF JET 3680/3920/3940 (190 PAG),553,5,Pza,VERDADERO
CIHPC9352AL,TINTA HP 22 C9352AL TRICOLOR OF JET 3680/3920/3940 (165 PAG),753,5,Pza,VERDADERO
CIHPC9364WL,TINTA HP 98 C9364WL NEGRO DJ 6540/6840 (420 PAG),921,1,Pza,VERDADERO
CIHPC9370A,TINTA HP LF 72 C9370A NEGRO DJ T1100/T610 130 ML,2187,5,Pza,VERDADERO
CIHPC9371A,TINTA HP LF 72 C9371A CYAN DJ T1100/T610 130 ML,2187,4,Pza,VERDADERO
CIHPC9372A,TINTA HP LF 72 C9372A MAGENTA DJ T1100/T610 130 ML,2187,6,Pza,VERDADERO
CIHPC9373A,TINTA HP LF 72 C9373A AMARILLO DJ T1100/T610 130 ML,2187,5,Pza,VERDADERO
CIHPC9374A,TINTA HP LF 72 C9374A GRIS DJ T1100/T610 130 ML,2187,9,Pza,VERDADERO
CIHPC9380A,TINTA HP LF 72 C9380A NEGRO FOTOGRAFICO-GRIS CABEZAL DJ T1100/T610 130 ML,2227,3,Pza,VERDADERO
CIHPC9383A,TINTA HP LF 72 C9383A CYAN-MAGENTA CABEZAL DJ T1100/T610 130 ML,2227,1,Pza,VERDADERO
CIHPC9384A,TINTA HP LF 72 C9384A NEGRO-AMARILLO CABEZAL DJ T1100/T610 130 ML,2227,2,Pza,VERDADERO
CIHPC9392AL,TINTA HP 88 XL C9392AL MAGENTA PRO K8600 ALTO RENDIMIENTO (1 540 PAG),805,1,Pza,VERDADERO
CIHPC9403A,TINTA HP LF 72 C9403A NEGRO MATTE DJ T1100/T610 130 ML,2187,15,Pza,VERDADERO
CIHPCB316WL,TINTA HP 564 CB316WL NEGRO PHOTOSMART C309A/C6300/B8500/D5400/D7500 (250 PAG),434,1,Pza,VERDADERO
CIHPCB317WL,TINTA HP 564 CB317WL NEGRO FOTOGRAFICO PHOTOSMART C309A/C6300/B8500/D5400/D7500 (130 PAG),377,1,Pza,VERDADERO
CIHPCB318WL,TINTA HP 564 CB318WL CYAN PHOTOSMART C309A/C6300/B8500/D5400/D7500 (300 PAG),369,2,Pza,VERDADERO
CIHPCB335WL,TINTA HP 74 CB335WL NEGRO J5750/5780/6540/6580 (200 PAG),577,1,Pza,VERDADERO
CIHPCB337WL,TINTA HP 75 CB337WL TRICOLOR J5750/5780/6540/6580 (170 PAG),737,1,Pza,VERDADERO
CIHPCB435A,TONER HP 35A CB435A NEGRO LASERJET 1005/1006 (1 500 PAG),1959,6,Pza,VERDADERO
CIHPCB435AD,TONER HP 35A CB435AD NEGRO DUAL PACK LASERJET 1005/1006 (2 DE 1 500 PAG),3424,2,Pza,VERDADERO
CIHPCB436A,TONER HP 36A CB436A NEGRO LASERJET P1505/M1522 MFP (2 000 PAG),2253,4,Pza,VERDADERO
CIHPCB436AD,TONER HP 36A CB436AD NEGRO DUAL PACK LASERJET P1505/M1522 MFP (2 DE 2 000 PAG),3936,1,Pza,VERDADERO
CIHPCB540A,TONER HP 125A CB540A NEGRO LASERJET CP1215N/CP1515N/CP1518 (2 200 PAG),2277,9,Pza,VERDADERO
CIHPCB541A,TONER HP 125A CB541A CYAN LASERJET CP1215N/CP1515N/CP1518 (1 400 PAG),2114,5,Pza,VERDADERO
CIHPCB542A,TONER HP 125A CB542A AMARILLO LASERJET CP1215N/CP1515N (1 400 PAG),2114,8,Pza,VERDADERO
CIHPCB543A,TONER HP 125A CB543A MAGENTA LASERJET CP1215N/CP1515N/1518 (1 400 PAG),2114,7,Pza,VERDADERO
CIHPCC364A,TONER HP 64 CC364A NEGRO LASERJET P4015 (10 000 PAG),4978,2,Pza,VERDADERO
CIHPCC531A,TONER HP 304A CC531A CYAN LASERJET CP2025/CM2320 MFP (2 800 PAG),3547,3,Pza,VERDADERO
CIHPCC532A,TONER HP 304A CC532A AMARILLO LASERJET CP2025/CM2320 MFP (2 800 PAG),3547,4,Pza,VERDADERO
CIHPCC533A,TONER HP 304A CC533A MAGENTA LASERJET CP2025/CM2320 MFP (2 800 PAG),3547,2,Pza,VERDADERO
CIHPCC640WL,TINTA HP 60 CC640WL NEGRO F4480/F4280/F4250/F4240 (200 PAG),544,22,Pza,VERDADERO
CIHPCC641WL,TINTA HP 60 XL CC641WL NEGRO F4480/F4280/F4250/F4240 ALTO RENDIMIENTO (600 PAG),1321,3,Pza,VERDADERO
CIHPCC643WL,TINTA HP 60 CC643WL TRICOLOR F4480/F4280/F4250/F4240 (165 PAG),655,12,Pza,VERDADERO
CIHPCCZ113AL,TINTA HP 670 CZ113AL NEGRO DESKJET 3525/4615/4625/5525 (250 PAG),261,11,Pza,VERDADERO
CIHPCCZ114AL,TINTA HP 670 CZ114AL CYAN DESKJET 3525/4615/4625/5525 (300 PAG),261,4,Pza,VERDADERO
CIHPCCZ115AL,TINTA HP 670 CZ115AL MAGENTA DESKJET 3525/4615/4625/5525 (300 PAG),261,2,Pza,VERDADERO
CIHPCCZ116AL,TINTA HP 670 CZ116AL AMARILLO DESKJET 3525/4615/4625/5525 (300 PAG),261,7,Pza,VERDADERO
CIHPCE255A,TONER HP 55A CE255A NEGRO LASERJET P3015dn/M521dn/M525dn/M525f (6 000 PAG),4224,33,Pza,VERDADERO
CIHPCE255X,TONER HP 55X CE255X NEGRO LASERJET P3015dn/M521dn/M525dn/M525f ALTO RENDIMIENTO (12 500 PAG),6568,3,Pza,VERDADERO
CIHPCE255XD,TONER HP 55X CE255XD NEGRO LASERJET P3015dn/M521dn/M525dn M DUAL PACK ALTO RENDIMIENTO (2 DE 12 500 PAG),11820,5,Pza,VERDADERO
CIHPCE278A,TONER HP 78A CE278A NEGRO LASERJET M1536dnf/MFP/P1606dn (2 100 PAG),2267,17,Pza,VERDADERO
CIHPCE278AD,TONER HP 78A CE278AD NEGRO LASERJET M1536dnf/P1606dn DUAL PACK (2 DE 2 100 PAG),3950,10,Pza,VERDADERO
CIHPCE285A,TONER HP 85A CE285A NEGRO LASERJET P1102W/P1109W/M1132/M1212NF (1 600 PAG),1980,36,Pza,VERDADERO
CIHPCE285AD,TONER HP 85A CE285AD NEGRO LASERJET P1102W/91109W/M1132 /M1212NF DUAL PACK (2 DE 1 600 PAG C/U),3446,30,Pza,VERDADERO
CIHPCE310A,TONER HP 126A CE310A NEGRO LASERJET CP1025/M175NW (1 200 PAG),1482,10,Pza,VERDADERO
CIHPCE311A,TONER HP 126A CE311A CYAN LASERJET CP1025 /M175NW (1 000 PAG),1663,1,Pza,VERDADERO
CIHPCE312A,TONER HP 126A CE312A AMARILLO LASERJET CP1025/M175NW (1 000 PAG),1663,3,Pza,VERDADERO
CIHPCE314A,TAMBOR DE IMAGEN HP 126A CE314A LASERJET CP1025/CP1020,2367,4,Pza,VERDADERO
CIHPCE320A,TONER HP 128A CE320A NEGRO LASERJET CP1525NW/CM1415FNW (2 000 PAG),1986,7,Pza,VERDADERO
CIHPCE321A,TONER HP 128A CE321A CYAN LASERJET CP1525NW/CM1415FNW (1 300 PAG),1965,5,Pza,VERDADERO
CIHPCE322A,TONER HP 128A CE322A AMARILLO LASERJET CP1525NW/CM1415FNW (1 300 PAG),1965,3,Pza,VERDADERO
CIHPCE323A,TONER HP 128A CE323A MAGENTA LASERJET CP1525NW/CM1415FNW (1 300 PAG),1965,3,Pza,VERDADERO
CIHPCE390A,TONER HP 90A CE390A NEGRO LASERJET 600/M601N/M602N/M602X/M603N/M603XH/M4555FMFP/M4555HMFP (10 000 PAG),4976,11,Pza,VERDADERO
CIHPCE410A,TONER HP 305A CE410A NEGRO LASERJET PRO M451/M475 (2 200 PAG),2422,10,Pza,VERDADERO
CIHPCE410X,TONER HP 305X CE410X NEGRO LASERJET PRO M451/M475 ALTO RENDIMIENTO (4 000 PAG),2975,5,Pza,VERDADERO
CIHPCE411A,TONER HP 305A CE411A CYAN LASERJET PRO M451/M475 (2 600 PAG),3484,8,Pza,VERDADERO
CIHPCE412A,TONER HP 305A CE412A AMARILLO LASERJET PRO M451/M475 (2 600 PAG),3484,3,Pza,VERDADERO
CIHPCE413A,TONER HP 305A CE413A MAGENTA LASERJET PRO M451/M475 (2 600 PAG),3484,5,Pza,VERDADERO
CIHPCE505A,TONER HP 05A CE505A NEGRO LASERJET P2035/2035n/P2055dn (2 300 PAG),2561,9,Pza,VERDADERO
CIHPCF210A,TONER HP 131A CF210A NEGRO LASERJET M276nw/M251nw (1 600 PAG),1969,7,Pza,VERDADERO
CIHPCF210X,TONER HP 131X CF210X NEGRO LASERJET M276nw/M251nw ALTO RENDIMIENTO (2 400 PAG),2499,3,Pza,VERDADERO
CIHPCF211A,TONER HP 131A CF211A CYAN LASERJET M276nw/M251nw (1 800 PAG),2490,10,Pza,VERDADERO
CIHPCF212A,TONER HP 131A CF212A AMARILLO LASERJET M276nw/M251nw (1 800 PAG),2490,11,Pza,VERDADERO
CIHPCF213A,TONER HP 131A CF213A MAGENTA LASERJET M276nw/M251nw (1 800 PAG),2490,2,Pza,VERDADERO
CIHPCF214A,TONER HP 14A CF214A NEGRO LASER M725zMFP/M712dn/M712xh (10 000 PAG),5839,1,Pza,VERDADERO
CIHPCF217A,TONER HP 17A CF217A NEGRO LASERJET PRO M102w/M134a/M130nw/M130fw (1 600 PAG),1614,40,Pza,VERDADERO
CIHPCF219A,TAMBOR DE IMAGEN HP 19A CF219A NEGRO LASERJET PRO M102w/M134a/M130nw/M130fw (12 000 PAG),1817,11,Pza,VERDADERO
CIHPCF226A,TONER HP 26A CF226A NEGRO LASERJET PRO M402/M426 (3 100 PAG),3317,54,Pza,VERDADERO
CIHPCF226X,TONER HP 26X CF226X NEGRO LASERJET PRO M402/M426 ALTO RENDIMIENTO (9 000PAG),5683,6,Pza,VERDADERO
CIHPCF230A,TONER HP 30A CF230A NEGRO LASERJET PRO M203dn/M203dw/M227fdw/M227sdn (1 600 PAG),1638,40,Pza,VERDADERO
CIHPCF230X,TONER HP 30X CF230X NEGRO LASERJET PRO M203dn/M203dw/M227fdw/M227sdn (3 500 PAG),2445,18,Pza,VERDADERO
CIHPCF232A,TAMBOR DE IMAGEN HP 32A CF232A NEGRO LASERJET PRO M203dn/M203dw/M227fdw/M227sdn (23 000 PAG),1652,33,Pza,VERDADERO
CIHPCF237A,TONER HP 37A CF237A NEGRO LASERJET ENTERPRISE PRINTER M607dn / M608dn / M608x / M609dn (11 000 PAG),5030,24,Pza,VERDADERO
CIHPCF248A,TONER HP 48A CF248A NEGRO LASERJET PRINTER M15a/M15w/M28a/M28w (1 000 PAG),1355,30,Pza,VERDADERO
CIHPCF258A,TONER HP 58A CF258A NEGRO LASERJET M404/M428 (3 000 PAG),2694,100,Pza,VERDADERO
CIHPCF258X,TONER HP 58X CF258X NEGRO LASERJET M404/M428 (10 000 PAG),5642,23,Pza,VERDADERO
CIHPCF280X,TONER HP 80X CF280X NEGRO LASERJET PRO M400/M401/M400mfp/M425 ALTO RENDIMIENTO (6 900 PAG),5103,2,Pza,VERDADERO
CIHPCF281A,TONER HP 81A CF281A NEGRO LASERJET PRO M630z/M630f/M630h (10 500 PAG),4932,10,Pza,VERDADERO
CIHPCF283A,TONER HP 83A CF283A NEGRO LASERJET M201dw/M125a/M127fn (1 500 PAG),1849,14,Pza,VERDADERO
CIHPCF283X,TONER HP 83X CF283X NEGRO LASERJET M201dw/M225dw ALTO RENDIMIENTO (2 200 PAG),2300,3,Pza,VERDADERO
CIHPCF287A,TONER HP 87A CF287A NEGRO LASERJET M506dn/M50dn/M527c/M527dn (9000 PAG),6215,16,Pza,VERDADERO
CIHPCF287X,TONER HP 87X CF287X NEGRO LASERJET M506dn/M50dn/M527c/M527dn ALTO RENDIMIENTO (18 000 PAG),8404,8,Pza,VERDADERO
CIHPCF289A,TONER HP 89A CF289A NEGRO LASERJET M507/M528 (5 000 PAG),3837,49,Pza,VERDADERO
CIHPCF289X,TONER HP 89X CF289X NEGRO LASERTJET M507/M528 ALTO RENDIMIENTO (10 000 PAG),5881,9,Pza,VERDADERO
CIHPCF289Y,TONER HP 89Y CF289Y NEGRO LASERJET M507/M528 (20 000 PAG),7945,10,Pza,VERDADERO
CIHPCF325X,TONER HP 25X CF325X NEGRO LASERJET M806x/M806dn/M830z ALTO RENDIMIENTO (34 000 PAG),8315,5,Pza,VERDADERO
CIHPCF331A,TONER HP 654A CF331A CYAN LASERJET M651dn (15 000 PAG),10690,1,Pza,VERDADERO
CIHPCF332A,TONER HP 654A CF332A AMARILLO LASERJET M651dn (15 000 PAG),10690,1,Pza,VERDADERO
CIHPCF333A,TONER HP 654A CF333A MAGENTA LASERJET M651dn (15 000 PAG),10690,1,Pza,VERDADERO
CIHPCF350A,TONER HP 130A CF350A NEGRO LASERJET MFP M176n/M177nw/ (1 300 PAG),1626,6,Pza,VERDADERO
CIHPCF351A,TONER HP 130A CF351A CYAN LASERJET MFP M176n/M177nw/ (1 000 PAG),1693,5,Pza,VERDADERO
CIHPCF352A,TONER HP 130A CF352A AMARILLO LASERJET MFP M176n/M177nw (1 000 PAG),1693,7,Pza,VERDADERO
CIHPCF353A,TONER HP 130A CF353A MAGENTA LASERJET MFP M176n/M177nw (1 000 PAG),1693,4,Pza,VERDADERO
CIHPCF360A,TONER HP 508A CF360A NEGRO LASERJET M553dn/M577dn (6 000 PAG),4445,10,Pza,VERDADERO
CIHPCF360X,TONER HP 508X CF360X NEGRO LASERJET M553dn/M577dn ALTO RENDIMIENTO (12 500 PAG),6215,2,Pza,VERDADERO
CIHPCF361A,TONER HP 508A CF361A CYAN LASERJET M553dn/M577dn (5 000 PAG),5628,2,Pza,VERDADERO
CIHPCF362A,TONER HP 508A CF362A AMARILLO LASERJET M553dn/M577dn (5 000 PAG),5628,2,Pza,VERDADERO
CIHPCF363A,TONER HP 508A CF363A MAGENTA LASERJET M553dn/M577dn (5 000 PAG),5628,6,Pza,VERDADERO
CIHPCF380A,TONER HP 312A CF380A NEGRO LASERJET PRO M476dw/M476nw (2 400 PAG),2643,3,Pza,VERDADERO
CIHPCF381A,TONER HP 312A CF381A CYAN LASERJET PRO M476dw/M476nw (2 700 PAG),3573,3,Pza,VERDADERO
CIHPCF382A,TONER HP 312A CF382A AMARILLO LASERJET PRO M476dw/M476nw (2 700 PAG),3573,4,Pza,VERDADERO
CIHPCF383A,TONER HP 312A CF383A MAGENTA LASERJET PRO M476DW/M476NW (2 700 PAG),3573,6,Pza,VERDADERO
CIHPCF400A,TONER HP 201A CF400A NEGRO LASERJET PRO M252DW/M277DW (1 500 PAG),1959,10,Pza,VERDADERO
CIHPCF400X,TONER HP 201X CF400X NEGRO LASERJET PRO M252DW/M277DW ALTO RENDIMIENTO (2 800 PAG),2632,4,Pza,VERDADERO
CIHPCF401A,TONER HP 201A CF401A CYAN LASERJET PRO M252Dw/M277Dw (1 400 PAG),2334,7,Pza,VERDADERO
CIHPCF402A,TONER HP 201A CF402A AMARILLO LASERJET PRO M252Dw/M277dw (1 400 PAG),2334,4,Pza,VERDADERO
CIHPCF403A,TONER HP 201A CF403A MAGENTA LASERJET PRO M252dw/M277Dw (1 400 PAG),2334,11,Pza,VERDADERO
CIHPCF410A,TONER HP 410A CF410A NEGRO LASERJET M452dn/M452nw/M477fdn/M477fdw/M477fnw (2 300 PAGS),2465,32,Pza,VERDADERO
CIHPCF410X,TONER HP 410X CF410X NEGRO LASERJET PRO M452dn/M452dnw/M477fdn ALTO RENDIMIENTO (6 500 PAG),4114,3,Pza,VERDADERO
CIHPCF411A,TONER HP 410A CF411A CYAN LASERJET M452dn/M452nw/M477fdn/M477fdw/M477fnw (2 300 PAGS),3216,20,Pza,VERDADERO
CIHPCF411X,TONER HP 410X CF411X CYAN LASERJET PRO M452dn/M452dnw/M477fdn ALTO RENDIMIENTO (5 000 PAG),5560,1,Pza,VERDADERO
CIHPCF412A,TONER HP 410A CF412A AMARILLO LASERJET M452dn/M452nw/M477fdn/M477fdw/M477fnw (2 300 PAGS),3216,20,Pza,VERDADERO
CIHPCF412X,TONER HP 410X CF412X AMARILLO LASERJET PRO M452dn/M452dnw/M477fdn ALTO RENDIMIENTO (5 000 PAG),5560,2,Pza,VERDADERO
CIHPCF413A,TONER HP 410A CF413A MAGENTA LASERJET M452dn/M452nw/M477fdn/M477fdw/M477fnw (2 300 PAG),3216,2,Pza,VERDADERO
CIHPCF413X,TONER HP 410X CF413X MAGENTA LASERJET PRO M452dn/M452dnw/M477fdn ALTO RENDIMIENTO (5 000 PAG),5560,3,Pza,VERDADERO
CIHPCF500A,TONER HP 202A CF500A NEGRO LASERJET PRO M254dw/M281fdw (1 400 PAG),1804,37,Pza,VERDADERO
CIHPCF500X,TONER HP 202X CF500X NEGRO LASERJET PRO M254dw/M281fdw ALTO RENDIMIENTO ( 3 200 PAG ),2690,4,Pza,VERDADERO
CIHPCF501A,TONER HP 202A CF501A CYAN LASERJET PRO M254dw/M281fdw (1 300 PAG),2128,28,Pza,VERDADERO
CIHPCF501X,TONER HP 202X CF501X CYAN LASERJET PRO M254Dw/M281fdw ALTO RENDIMIENTO (2 500 PAG),2836,5,Pza,VERDADERO
CIHPCF502A,TONER HP 202A CF502A AMARILLO LASERJET PRO M254dw/M281fdw (1 300 PAG),2128,22,Pza,VERDADERO
CIHPCF502X,TONER HP 202X CF502X AMARILLO LASERJET PRO M254dw/M281fdw ALTO RENDIMIENTO (2 500 PAG),2836,4,Pza,VERDADERO
CIHPCF503A,TONER HP 202A CF503A MAGENTA LASERJET PRO M254dw/M281fdw (1 300 PAG),2128,15,Pza,VERDADERO
CIHPCF503X,TONER HP 202X CF503X MAGENTA LASERJET PRO M254dw/M281fdw ALTO RENDIMIENTO (2 500 PAG),2836,2,Pza,VERDADERO
CIHPCF510A,TONER HP 204A CF510A NEGRO HP LASERJET PRO M154/MFP-M180 (1 100 PAG).,1419,19,Pza,VERDADERO
CIHPCF511A,TONER HP 204A CF511A CYAN HP LASERJET PRO M154/MFP-M180 (900 PAG),1554,7,Pza,VERDADERO
CIHPCF512A,TONER HP 204A CF512A AMARILLO HP LASERJET PRO M154/MFP-M180 (900 PAG),1554,7,Pza,VERDADERO
CIHPCF513A,TONER HP 204A CF513A MAGENTA HP LASERJET PRO M154/MFP-M180 (900 PAG),1554,4,Pza,VERDADERO
CIHPCH561HL,TINTA HP 122 CH561HL NEGRO DESKJET 1000/2000/2050/3050 (120 PAG),316,22,Pza,VERDADERO
CIHPCH562HL,TINTA HP 122 CH562HL TRICOLOR DESKJET 1000/2000/2050/3050 (100 PAG),384,17,Pza,VERDADERO
CIHPCH563HL,TINTA HP 122 XL CH563HL NEGRO DESKJET 1000/2000/2050/3050 ALTO RENDIMIENTO (480 PAG),942,11,Pza,VERDADERO
CIHPCH564HL,TINTA HP 122 XL CH564HL TRICOLOR DESKJET 1000/2000/2050/3050 ALTO RENDIMIENTO (330 PAG),917,3,Pza,VERDADERO
CIHPCN045AL,TINTA HP 950 XL CN045AL NEGRO OFFICEJET 8100/8600 ALTO RENDIMIENTO (2 300 PAG),1158,17,Pza,VERDADERO
CIHPCN046AL,TINTA HP 951 XL CN046AL CYAN OFFICEJET 8100/8600 ALTO RENDIMIENTO (1 500 PAG),804,44,Pza,VERDADERO
CIHPCN047AL,TINTA HP 951 XL CN047AL MAGENTA OFFICEJET 8100/8600 ALTO RENDIMIENTO (1 500 PAG),804,41,Pza,VERDADERO
CIHPCN048AL,TINTA HP 951 XL CN048AL AMARILLO OFFICEJET 8100/8600 ALTO RENDIMIENTO (1 500 PAG),804,41,Pza,VERDADERO
CIHPCN049AL,TINTA HP 950 CN049AL NEGRO OFFICEJET 8100/8600 (1 000 PAG),724,13,Pza,VERDADERO
CIHPCN050AL,TINTA HP 951 CN050AL CYAN OFFICEJET 8100/8600 (700 PAG),544,5,Pza,VERDADERO
CIHPCN051AL,TINTA HP 951 CN051AL MAGENTA OFFICEJET 8100/8600 (700 PAG),534,8,Pza,VERDADERO
CIHPCN052AL,TINTA HP 951 CN052AL AMARILLO OFFICEJET 8100/8600 (700 PAG),534,10,Pza,VERDADERO
CIHPCN053AL,TINTA HP 932XL CN053AL NEGRO OFFICEJET 7610/7110/7612e (1 000 PAG),1013,18,Pza,VERDADERO
CIHPCN054AL,TINTA HP 933XL CN054AL CYAN OFFICEJET 7610/7110/7612e (825 PAG),477,7,Pza,VERDADERO
CIHPCN055AL,TINTA HP 933XL CN055AL MAGENTA OFFICEJET 7610/7110/7612e (825 PAG),477,15,Pza,VERDADERO
CIHPCN056AL,TINTA HP 933XL CN056AL AMARILLO OFFICEJET 7610/7110/7612e (825 PAG),487,15,Pza,VERDADERO
CIHPCN621AM,TINTA HP 970 CN621AM NEGRO OFFICEJET PRO X451dw/X476dw (3 000 PAG),1743,4,Pza,VERDADERO
CIHPCN622AM,TINTA HP 971 CN622AM CYAN OFFICEJET PRO X451dw/X476dw (2 500 PAG),1817,3,Pza,VERDADERO
CIHPCN623AM,TINTA HP 971 CN623AM MAGENTA OFFICEJET PRO X451dx/X476dw (2 500 PAG),1817,2,Pza,VERDADERO
CIHPCN624AM,TINTA HP 971 CN624AM AMARILLO OFFICEJET PRO X451dw/X476dw (2 500 PAG),1817,4,Pza,VERDADERO
CIHPCN625AM,TINTA HP 970XL CN625AM NEGRO OFFICEJET PRO X476dw (9 200 PAG),2921,3,Pza,VERDADERO
CIHPCN626AM,TINTA HP 971XL CN626AM CYAN OFFICEJET PRO X476dw (6 600 PAG),2892,8,Pza,VERDADERO
CIHPCN627AM,TINTA HP 971XL CN627AM MAGENTA OFFICEJET PRO X476dw (6 600 PAG),2892,7,Pza,VERDADERO
CIHPCN628AM,TINTA HP 971XL CN628AM AMARILLO OFFICEJET PRO X476dw ( 6 600 pag),2892,2,Pza,VERDADERO
CIHPCN691AL,TINTA HP 675 CN691ALTRICOLOR OFFICEJET 4000/4400/4575 (250 PAG),402,2,Pza,VERDADERO
CIHPCZ103AL,TINTA HP 662 CZ103AL NEGRO DESKJET 1015/1515/2515/3515/3545/4645/2545/2645 (120 PAG),239,55,Pza,VERDADERO
CIHPCZ104AL,TINTA HP 662 CZ104AL TRICOLOR DESKJET 1015/1515/2515/3515/3545/4645/2545/2645 (100 PAG),239,37,Pza,VERDADERO
CIHPCZ105AL,TINTA HP 662 XL CZ105AL NEGRO DESKJET 1015/1515/2515/3515/3545/4645/2545/2645 ALTO RENDENDIMIENTO (330 PAG),519,100,Pza,VERDADERO
CIHPCZ106AL,TINTA HP 662 XL CZ106AL TRICOLOR DESKJET 1015/1515/2515/3515/3545/4645/2545/2645 ALTO RENDENDIMIENTO (330 PAG),628,100,Pza,VERDADERO
CIHPCZ129A,TINTA HP LF 711 CZ129A NEGRO DESIGNJET T120 38ML,982,43,Pza,VERDADERO
